demand_elec.fix,demand_heat.fix,elec_net_dyn.emission_factor,elec_net_dyn.variable_costs,t_wp_A_W70.eff_out_1,t_wp_A_W70.max,pv.fix
91.37401338,109.8682194,0.239,0.15,3.048,0.470021186,0
73.35190395,103.2111839,0.265,0.15,3.036,0.466172316,0
59.80832751,92.81715895,0.283,0.15,3.006,0.456550141,0
56.75833356,93.45764396,0.29,0.15,2.976,0.447846045,0
56.08669463,101.3611416,0.291,0.15,2.964,0.444456215,0
57.71123977,113.689335,0.286,0.15,2.922,0.432591808,0
61.16110512,123.0063141,0.292,0.15,2.916,0.430896893,0.013704496
75.94670297,131.6413506,0.275,0.15,2.988,0.451235876,0.053252266
97.99905798,149.5932017,0.243,0.15,3.054,0.471945621,0.107629714
137.9366129,156.9345532,0.214,0.15,3.102,0.487341102,0.125069085
178.6621054,184.4444453,0.193,0.15,3.09,0.483492232,0.254231201
193.8337307,190.5876151,0.181,0.15,3.144,0.500812147,0.387346466
184.6968778,149.1855044,0.162,0.15,3.216,0.523905367,0.379925536
184.2803479,135.1492916,0.151,0.15,3.246,0.533527542,0.405710114
179.1952994,129.1007595,0.12,0.15,3.258,0.537376412,0.467807603
189.0100919,134.5953681,0.108,0.15,3.276,0.543149718,0.43351562
195.7490705,126.2388424,0.109,0.15,3.162,0.506585452,0.29174921
186.8432391,125.1531849,0.127,0.15,3.174,0.510434322,0.311883523
153.906785,117.1529047,0.128,0.15,3.222,0.525829802,0.346775557
122.4972887,118.1607625,0.172,0.15,3.216,0.523905367,0.259192992
111.2225104,132.6784256,0.181,0.15,3.162,0.506585452,0.128156717
106.0059358,144.1957212,0.193,0.15,3.114,0.491189972,0.038744812
113.1907854,142.1535924,0.203,0.15,2.976,0.447846045,0.002441641
113.3625005,116.9004394,0.206,0.15,2.958,0.442761299,0
91.37401338,109.9199505,0.233,0.15,2.958,0.442761299,0
73.35190395,103.7710226,0.243,0.15,2.928,0.434286723,0
59.80832751,94.9053131,0.191,0.15,2.922,0.432591808,0
56.75833356,98.67831932,0.194,0.15,2.904,0.427507062,0
56.08669463,112.1369527,0.197,0.15,2.886,0.422422316,0
57.71123977,130.495643,0.2,0.15,2.868,0.417337571,0
61.16110512,143.3616404,0.195,0.15,2.862,0.415642655,0.001711934
75.94670297,154.3487294,0.177,0.15,2.922,0.432591808,0.016690208
97.99905798,178.026356,0.185,0.15,2.97,0.44615113,0.044527785
137.9366129,192.0361717,0.165,0.15,3.012,0.458474576,0.089326518
178.6621054,224.9542811,0.145,0.15,3.018,0.460399011,0.073333326
193.8337307,229.6130693,0.135,0.15,3.024,0.462323446,0.075800261
184.6968778,178.5385841,0.109,0.15,3.078,0.479643362,0.121938792
184.2803479,151.2179288,0.098,0.15,3.102,0.487341102,0.289300137
179.1952994,134.8022833,0.079,0.15,3.15,0.502736582,0.395148451
189.0100919,135.7143277,0.069,0.15,3.168,0.508509887,0.551321691
195.7490705,126.3202961,0.081,0.15,3.162,0.506585452,0.523088157
186.8432391,125.1531849,0.08,0.15,3.168,0.508509887,0.424484467
153.906785,117.1529047,0.092,0.15,3.174,0.510434322,0.327788357
122.4972887,118.1607625,0.126,0.15,3.162,0.506585452,0.273789077
111.2225104,132.6784256,0.148,0.15,3.108,0.489265537,0.161126266
106.0059358,144.1957212,0.16,0.15,3.078,0.479643362,0.056951683
113.1907854,142.1661992,0.169,0.15,3.024,0.462323446,0.004721205
113.3625005,117.7165167,0.18,0.15,2.982,0.44954096,0
91.37401338,115.8493686,0.191,0.15,2.952,0.441066384,0
73.35209206,124.7548399,0.201,0.15,2.964,0.444456215,0
59.80769477,140.7504418,0.192,0.15,2.85,0.412252825,0
56.76561739,164.6743067,0.2,0.15,2.88,0.420727401,0
56.05943332,186.121511,0.207,0.15,2.922,0.432591808,0
57.7577027,202.3536231,0.208,0.15,2.856,0.41394774,0
60.63409752,208.0026434,0.232,0.15,2.844,0.41055791,0.011261117
74.61444701,204.3885176,0.234,0.15,2.886,0.422422316,0.071842715
88.43353263,199.8653199,0.226,0.15,3,0.454625706,0.178773389
95.32795024,179.9883871,0.213,0.15,3.096,0.485416667,0.30383878
86.3813753,184.4284274,0.194,0.15,3.186,0.514283192,0.395170713
74.98212713,175.8606599,0.183,0.15,3.24,0.531603107,0.485342309
67.59099592,128.5987464,0.171,0.15,3.27,0.541225282,0.596713403
69.74598871,113.131561,0.177,0.15,3.288,0.546998588,0.683266018
74.11768926,106.5919935,0.175,0.15,3.336,0.564194915,0.71425549
100.4356836,114.3408821,0.17,0.15,3.354,0.570868644,0.460996794
109.8300693,108.0204157,0.183,0.15,3.39,0.584216102,0.294402194
98.6670587,109.5333865,0.191,0.15,3.372,0.577542373,0.35083467
87.94170281,103.2047972,0.198,0.15,3.36,0.57309322,0.274712637
82.9786073,107.2717491,0.202,0.15,3.342,0.566419492,0.137915803
93.76387637,125.6473142,0.203,0.15,3.312,0.55529661,0.084803156
98.25568637,140.1456249,0.216,0.15,3.234,0.529678672,0.03312725
109.008268,141.3127419,0.223,0.15,3.186,0.514283192,0.003452599
111.1231306,116.2838157,0.231,0.15,3.162,0.506585452,0
91.4677382,109.8682194,0.255,0.15,3.132,0.496963277,0
76.34356451,103.1827624,0.28,0.15,3.102,0.487341102,0
59.45824869,94.75249625,0.306,0.15,3.054,0.471945621,0
50.67566408,97.72322513,0.313,0.15,3,0.454625706,0
44.05686514,96.11098978,0.306,0.15,2.952,0.441066384,0
42.23341184,95.42452471,0.3,0.15,2.952,0.441066384,0
41.07166134,93.30417538,0.305,0.15,3.012,0.458474576,0.003536228
43.09670605,92.68396668,0.292,0.15,3.054,0.471945621,0.049564167
54.35589934,96.27857451,0.287,0.15,3.198,0.518132062,0.152618152
69.18484366,116.1045994,0.24,0.15,3.33,0.561970339,0.267063938
77.53480733,144.9027917,0.208,0.15,3.432,0.599788136,0.383120316
80.33597569,144.4996441,0.19,0.15,3.516,0.630932203,0.479210491
98.60453885,132.52105,0.182,0.15,3.588,0.657627119,0.584993626
114.5978567,151.7693343,0.177,0.15,3.624,0.669597458,0.681171637
128.9280703,158.4187819,0.178,0.15,3.664,0.682132768,0.714038992
120.7319043,172.9969396,0.183,0.15,3.696,0.692161017,0.685479506
117.056865,117.4512509,0.191,0.15,3.672,0.684639831,0.595737075
104.099827,109.3848019,0.198,0.15,3.696,0.692161017,0.497050891
96.50579773,124.3062844,0.221,0.15,3.72,0.699682203,0.394534431
99.69647908,155.9524528,0.241,0.15,3.64,0.674611582,0.271867292
110.5222263,201.4113016,0.255,0.15,3.564,0.648728814,0.150356305
103.2156965,140.3561868,0.265,0.15,3.426,0.597563559,0.052391803
95.36738771,121.6236818,0.257,0.15,3.312,0.55529661,0.004238651
80.43982077,100.9255215,0.266,0.15,3.24,0.531603107,0
66.64168975,94.94580741,0.288,0.15,3.144,0.500812147,0
55.6391782,97.82738639,0.322,0.15,3.078,0.479643362,0
54.88898067,94.99112461,0.357,0.15,3.06,0.473870056,0
55.60523744,93.9487839,0.356,0.15,3.06,0.473870056,0
56.0359463,89.0986237,0.349,0.15,3.066,0.475794492,0
57.71123977,89.37037936,0.355,0.15,2.952,0.441066384,0
61.16110512,90.27265486,0.355,0.15,2.958,0.442761299,0.001860951
75.94670297,99.20836994,0.338,0.15,3.072,0.477718927,0.044223244
97.99905798,125.5365777,0.316,0.15,3.168,0.508509887,0.138183752
137.9366129,143.3358113,0.281,0.15,3.282,0.545074153,0.239556527
178.6621054,178.7866343,0.231,0.15,3.426,0.597563559,0.336584288
193.8337307,188.9233219,0.193,0.15,3.51,0.628707627,0.498740469
184.6968778,148.9588387,0.174,0.15,3.552,0.644279661,0.617186669
184.2803479,135.1417295,0.16,0.15,3.594,0.659851695,0.627246643
179.1952994,129.1007595,0.123,0.15,3.486,0.619809322,0.483570766
189.0100919,134.5953681,0.129,0.15,3.528,0.635381356,0.231843928
195.7490705,126.2388424,0.134,0.15,3.282,0.545074153,0.11076984
186.8432391,125.1531849,0.134,0.15,3.384,0.581991525,0.175107122
153.906785,117.1529047,0.177,0.15,3.336,0.564194915,0.225170836
122.4972887,118.1607625,0.192,0.15,3.318,0.557521186,0.144994194
111.2225104,132.6784256,0.251,0.15,3.336,0.564194915,0.121026704
106.0059358,144.1957212,0.263,0.15,3.252,0.535451977,0.0496408
113.1907854,142.1535924,0.262,0.15,3.174,0.510434322,0.009293969
113.3625005,116.9004394,0.273,0.15,3.168,0.508509887,0
91.37401338,109.8682194,0.283,0.15,3.156,0.504661017,0
73.35190395,103.1578457,0.291,0.15,3.132,0.496963277,0
59.80832751,92.14927799,0.278,0.15,3.078,0.479643362,0
56.75833356,89.69224286,0.281,0.15,3.084,0.481567797,0
56.08669463,89.0986237,0.28,0.15,3.054,0.471945621,0
57.71123977,89.37037936,0.271,0.15,3.054,0.471945621,0
61.16110512,90.27265486,0.262,0.15,3.018,0.460399011,0.002168912
75.94670297,99.20836994,0.254,0.15,3.036,0.466172316,0.045651583
97.99905798,125.5365777,0.218,0.15,3.156,0.504661017,0.137510163
137.9366129,143.3358113,0.192,0.15,3.186,0.514283192,0.188281912
178.6621054,178.7866343,0.169,0.15,3.246,0.533527542,0.21677863
193.8337307,188.9233219,0.153,0.15,3.282,0.545074153,0.372216683
184.6968778,148.9588387,0.15,0.15,3.312,0.55529661,0.507919883
184.2803479,135.1417295,0.145,0.15,3.342,0.566419492,0.626313534
179.1952994,129.1007595,0.137,0.15,3.426,0.597563559,0.693841676
189.0100919,134.5953681,0.143,0.15,3.474,0.615360169,0.671257868
195.7490705,126.2388424,0.15,0.15,3.468,0.613135593,0.572002081
186.8432391,125.1531849,0.173,0.15,3.42,0.595338983,0.479932893
153.906785,117.1529047,0.2,0.15,3.42,0.595338983,0.33220112
122.4972887,118.1607625,0.224,0.15,3.384,0.581991525,0.159283323
111.2225104,132.6784256,0.24,0.15,3.33,0.561970339,0.060724183
106.0059358,144.1957212,0.246,0.15,3.24,0.531603107,0.019587118
113.1907854,142.1535924,0.248,0.15,3.132,0.496963277,0.001482009
113.3625005,116.9004394,0.262,0.15,3.114,0.491189972,0
91.37401338,109.8682194,0.291,0.15,3.084,0.481567797,0
73.35190395,103.1578457,0.308,0.15,3.054,0.471945621,0
59.80832751,92.14927799,0.325,0.15,3.042,0.468096751,0
56.75833356,89.69224286,0.337,0.15,3.048,0.470021186,0
56.08669463,89.0986237,0.34,0.15,3.036,0.466172316,0
57.71123977,89.37037936,0.34,0.15,3.03,0.464247881,0
61.16110512,90.27265486,0.332,0.15,3.024,0.462323446,0
75.94670297,99.20836994,0.323,0.15,3.036,0.466172316,0.010044113
97.99905798,125.5365777,0.305,0.15,3.084,0.481567797,0.053685901
137.9366129,143.3358113,0.264,0.15,3.132,0.496963277,0.120076089
178.6621054,178.7866343,0.232,0.15,3.186,0.514283192,0.191639152
193.8337307,188.9233219,0.213,0.15,3.24,0.531603107,0.225955759
184.6968778,148.9588387,0.192,0.15,3.306,0.553072034,0.319396358
184.2803479,135.1417295,0.186,0.15,3.384,0.581991525,0.52786784
179.1952994,129.1007595,0.187,0.15,3.462,0.610911017,0.381768699
189.0100919,134.5953681,0.196,0.15,3.354,0.570868644,0.099189121
195.7490705,126.2388424,0.204,0.15,3.24,0.531603107,0.078470629
186.8432391,125.1531849,0.219,0.15,3.126,0.495038842,0.089468303
153.906785,117.1529047,0.24,0.15,3.162,0.506585452,0.056833327
122.4972887,118.1607625,0.253,0.15,3.168,0.508509887,0.030315955
111.2225104,132.6784256,0.271,0.15,3.138,0.498887712,0.026300145
106.0059358,144.1957212,0.287,0.15,3.108,0.489265537,0.0331071
113.1907854,142.1535924,0.291,0.15,3.084,0.481567797,0.01042683
113.3625005,116.9004394,0.303,0.15,3.072,0.477718927,0
91.37401338,109.8682194,0.314,0.15,3.042,0.468096751,0
73.35190395,103.1791537,0.352,0.15,3.024,0.462323446,0
59.80832751,92.59490853,0.369,0.15,3.036,0.466172316,0
56.75833356,92.83517052,0.38,0.15,2.994,0.452930791,0
56.08669463,99.82708758,0.378,0.15,3.006,0.456550141,0
57.71123977,110.306911,0.378,0.15,2.994,0.452930791,0
61.16110512,118.1859493,0.374,0.15,3.018,0.460399011,0.000726466
75.94670297,127.9816904,0.363,0.15,3.03,0.464247881,0.008439279
97.99905798,148.9943507,0.319,0.15,3.09,0.483492232,0.060157346
137.9366129,157.3473753,0.269,0.15,3.168,0.508509887,0.168520119
178.6621054,184.4117866,0.239,0.15,3.24,0.531603107,0.254952813
193.8337307,190.0876284,0.219,0.15,3.318,0.557521186,0.273100967
184.6968778,149.0412819,0.213,0.15,3.3,0.550847458,0.15902382
184.2803479,135.1417295,0.211,0.15,3.252,0.535451977,0.183943035
179.1952994,129.1007595,0.212,0.15,3.258,0.537376412,0.235378864
189.0100919,134.5953681,0.215,0.15,3.282,0.545074153,0.401793001
195.7490705,126.2388424,0.226,0.15,3.312,0.55529661,0.320315917
186.8432391,125.1531849,0.233,0.15,3.282,0.545074153,0.235887417
153.906785,117.1529047,0.241,0.15,3.246,0.533527542,0.295096697
122.4972887,118.1607625,0.248,0.15,3.222,0.525829802,0.230081013
111.2225104,132.6784256,0.259,0.15,3.192,0.516207627,0.133926572
106.0059358,144.1957212,0.27,0.15,3.114,0.491189972,0.054515518
113.1907854,142.1535924,0.273,0.15,3.024,0.462323446,0.009564887
113.3625005,116.9448758,0.285,0.15,2.994,0.452930791,0
91.37401338,110.4989808,0.318,0.15,2.916,0.430896893,0
73.35190395,106.0406763,0.346,0.15,2.898,0.425812147,0
59.80832751,100.5556276,0.354,0.15,2.922,0.432591808,0
56.75833356,108.8861299,0.355,0.15,2.928,0.434286723,0
56.08669463,121.0387402,0.351,0.15,2.952,0.441066384,0
57.71123977,130.5396213,0.352,0.15,2.976,0.447846045,0
61.16110512,132.3697818,0.35,0.15,2.976,0.447846045,0.002060071
75.94670297,135.5432228,0.334,0.15,3.012,0.458474576,0.014656604
97.99905798,153.396439,0.304,0.15,3.072,0.477718927,0.0370992
137.9366129,161.807251,0.261,0.15,3.168,0.508509887,0.074460376
178.6621054,188.7969405,0.23,0.15,3.222,0.525829802,0.115145824
193.8337307,192.7303552,0.214,0.15,3.246,0.533527542,0.106332331
184.6968778,149.7678798,0.206,0.15,3.27,0.541225282,0.211537519
184.2803479,135.2023655,0.199,0.15,3.258,0.537376412,0.39095251
179.1952994,129.1007595,0.197,0.15,3.306,0.553072034,0.496810268
189.0100919,134.5953681,0.201,0.15,3.264,0.539300847,0.270909622
195.7490705,126.2388424,0.209,0.15,3.27,0.541225282,0.210983882
186.8432391,125.1531849,0.225,0.15,3.258,0.537376412,0.245528215
153.906785,117.1529047,0.242,0.15,3.198,0.518132062,0.253204654
122.4972887,118.1607625,0.251,0.15,3.168,0.508509887,0.211365242
111.2225104,132.6784256,0.262,0.15,3.144,0.500812147,0.135571412
106.0059358,144.1957212,0.279,0.15,3.072,0.477718927,0.049209746
113.1907854,142.1535924,0.287,0.15,3.048,0.470021186,0.003469584
113.3625005,117.0019902,0.303,0.15,3.024,0.462323446,0
91.37401338,111.0553958,0.341,0.15,3.006,0.456550141,0
73.35209206,108.8210426,0.358,0.15,3.006,0.456550141,0
59.80769477,108.8467772,0.364,0.15,3.006,0.456550141,0
56.76561739,124.8978192,0.383,0.15,2.97,0.44615113,0
56.05943332,145.2418209,0.391,0.15,2.958,0.442761299,0
57.7577027,160.9982801,0.386,0.15,2.922,0.432591808,0
60.63409752,162.4030486,0.371,0.15,2.952,0.441066384,0.001310119
74.61444701,157.3757882,0.354,0.15,3.048,0.470021186,0.04463129
88.43353263,160.2494124,0.316,0.15,3.102,0.487341102,0.137353626
95.32795024,154.2965216,0.266,0.15,3.144,0.500812147,0.261326126
86.3813753,172.7582507,0.232,0.15,3.186,0.514283192,0.374199951
74.98212713,172.3732928,0.215,0.15,3.216,0.523905367,0.471652494
67.59099592,128.080988,0.202,0.15,3.234,0.529678672,0.547407608
69.74598871,113.108081,0.193,0.15,3.27,0.541225282,0.4965548
74.11768926,106.5919935,0.195,0.15,3.294,0.548923023,0.551693234
100.4356836,114.3408821,0.202,0.15,3.294,0.548923023,0.555728105
109.8300693,108.0204157,0.213,0.15,3.27,0.541225282,0.366045548
98.6670587,109.5333865,0.222,0.15,3.24,0.531603107,0.338412677
87.94170281,103.2047972,0.248,0.15,3.228,0.527754237,0.225024328
82.9786073,107.2717491,0.26,0.15,3.21,0.521980932,0.174288059
93.76387637,125.6473142,0.28,0.15,3.186,0.514283192,0.105907288
98.25568637,140.1456249,0.292,0.15,3.12,0.493114407,0.031699098
109.008268,141.3127419,0.289,0.15,3.09,0.483492232,0.001653385
111.1231306,116.2838157,0.301,0.15,3.102,0.487341102,0
91.4677382,109.8682194,0.318,0.15,3.09,0.483492232,0
76.34356451,103.2714538,0.322,0.15,3.066,0.475794492,0
59.45824869,95.49444494,0.345,0.15,3.066,0.475794492,0
50.67566408,100.2167224,0.344,0.15,3.03,0.464247881,0
44.05686514,102.201071,0.335,0.15,3,0.454625706,0
42.23341184,108.7376452,0.331,0.15,2.994,0.452930791,0
41.07166134,114.4561031,0.331,0.15,2.952,0.441066384,0.001446077
43.09670605,116.6429278,0.328,0.15,3.006,0.456550141,0.018338986
54.35589934,116.823514,0.299,0.15,3.084,0.481567797,0.092235777
69.18484366,129.1002021,0.249,0.15,3.084,0.481567797,0.162175318
77.53480733,150.5313408,0.222,0.15,3.168,0.508509887,0.293229058
80.33597569,146.1160836,0.208,0.15,3.252,0.535451977,0.390898262
98.60453885,132.697409,0.208,0.15,3.282,0.545074153,0.452723105
114.5978567,151.7693343,0.21,0.15,3.282,0.545074153,0.564493793
128.9280703,158.4187819,0.207,0.15,3.324,0.559745763,0.659859388
120.7319043,172.9969396,0.217,0.15,3.294,0.548923023,0.630692839
117.056865,117.4512509,0.242,0.15,3.312,0.55529661,0.493641525
104.099827,109.3848019,0.252,0.15,3.3,0.550847458,0.442169779
96.50579773,124.3062844,0.269,0.15,3.276,0.543149718,0.285982513
99.69647908,155.9524528,0.291,0.15,3.276,0.543149718,0.120244873
110.5222263,201.4113016,0.312,0.15,3.258,0.537376412,0.134729506
103.2156965,140.3561868,0.316,0.15,3.15,0.502736582,0.057865484
95.36738771,121.6236818,0.309,0.15,3.024,0.462323446,0.007856197
80.43982077,100.9450119,0.32,0.15,2.988,0.451235876,0
66.64168975,95.51795733,0.346,0.15,2.934,0.435981638,0
55.6391782,101.2623526,0.365,0.15,2.868,0.417337571,0
54.88898067,106.5259471,0.371,0.15,2.868,0.417337571,0
55.60523744,124.2831514,0.383,0.15,2.814,0.402083333,0
56.0359463,150.1068074,0.381,0.15,2.778,0.391913842,0
57.71123977,181.6745501,0.38,0.15,2.73,0.37835452,0
61.16110512,198.5761572,0.383,0.15,2.736,0.380049435,0
75.94670297,201.7874394,0.356,0.15,2.826,0.405473164,0.040194284
97.99905798,203.8602518,0.35,0.15,2.958,0.442761299,0.140987386
137.9366129,189.693096,0.331,0.15,3.108,0.489265537,0.264332643
178.6621054,197.9667457,0.292,0.15,3.294,0.548923023,0.369108989
193.8337307,193.7743298,0.25,0.15,3.378,0.579766949,0.446786713
184.6968778,149.4376242,0.214,0.15,3.42,0.595338983,0.479702657
184.2803479,135.1417295,0.185,0.15,3.45,0.606461864,0.541130332
179.1952994,129.1007595,0.177,0.15,3.528,0.635381356,0.615507188
189.0100919,134.5953681,0.19,0.15,3.588,0.657627119,0.569677909
195.7490705,126.2388424,0.199,0.15,3.552,0.644279661,0.427118509
186.8432391,125.1531849,0.208,0.15,3.522,0.63315678,0.25262653
153.906785,117.1529047,0.212,0.15,3.492,0.622033898,0.131728461
122.4972887,118.1607625,0.276,0.15,3.396,0.586440678,0.0911589
111.2225104,132.6784256,0.304,0.15,3.324,0.559745763,0.046438773
106.0059358,144.1957212,0.325,0.15,3.15,0.502736582,0.012260463
113.1907854,142.1535924,0.315,0.15,3.138,0.498887712,0
113.3625005,116.9004394,0.32,0.15,3.102,0.487341102,0
91.37401338,109.8682194,0.338,0.15,3.108,0.489265537,0
73.35190395,103.1578457,0.374,0.15,3.108,0.489265537,0
59.80832751,92.14927799,0.366,0.15,3.096,0.485416667,0
56.75833356,89.82800461,0.362,0.15,3.036,0.466172316,0
56.08669463,90.33940429,0.362,0.15,2.964,0.444456215,0
57.71123977,93.50669329,0.347,0.15,2.91,0.429201977,0
61.16110512,98.21942924,0.341,0.15,2.898,0.425812147,0
75.94670297,112.4279935,0.317,0.15,2.922,0.432591808,0.008624231
97.99905798,145.4642957,0.284,0.15,2.964,0.444456215,0.022579739
137.9366129,169.3185204,0.245,0.15,2.958,0.442761299,0.055931557
178.6621054,204.6498722,0.208,0.15,3.048,0.470021186,0.089302269
193.8337307,207.0744376,0.179,0.15,3.084,0.481567797,0.204410701
184.6968778,157.0686673,0.164,0.15,3.102,0.487341102,0.362536421
184.2803479,137.2419296,0.16,0.15,3.06,0.473870056,0.154051296
179.1952994,129.3043047,0.15,0.15,3.024,0.462323446,0.308628277
189.0100919,134.5953681,0.141,0.15,3.162,0.506585452,0.263704929
195.7490705,126.2388424,0.15,0.15,3.132,0.496963277,0.225999909
186.8432391,125.1531849,0.168,0.15,3.162,0.506585452,0.249169769
153.906785,117.1529047,0.196,0.15,3.12,0.493114407,0.261328036
122.4972887,118.1607625,0.219,0.15,3.096,0.485416667,0.168698469
111.2225104,132.6784256,0.247,0.15,3.078,0.479643362,0.089578583
106.0059358,144.1957212,0.26,0.15,3,0.454625706,0.044055611
113.1907854,142.2041404,0.26,0.15,2.988,0.451235876,0.003515443
113.3625005,117.8232696,0.272,0.15,2.982,0.44954096,0
91.37401338,115.8377127,0.288,0.15,2.94,0.437676554,0
73.35190395,123.1845284,0.321,0.15,2.94,0.437676554,0
59.80832751,133.7659369,0.334,0.15,2.934,0.435981638,0
56.75833356,152.8360779,0.338,0.15,2.94,0.437676554,0
56.08669463,169.3531337,0.339,0.15,2.928,0.434286723,0
57.71123977,179.3312235,0.327,0.15,2.94,0.437676554,0
61.16110512,181.0692708,0.331,0.15,2.928,0.434286723,0
75.94670297,183.5885713,0.328,0.15,2.946,0.439371469,0.004446882
97.99905798,203.3722711,0.281,0.15,2.988,0.451235876,0.015306266
137.9366129,212.6849947,0.246,0.15,3,0.454625706,0.060581415
178.6621054,228.3517423,0.213,0.15,3.18,0.512358757,0.27720222
193.8337307,214.1796741,0.196,0.15,3.174,0.510434322,0.503707814
184.6968778,156.6594242,0.184,0.15,3.174,0.510434322,0.511371819
184.2803479,136.1636229,0.182,0.15,3.252,0.535451977,0.358190662
179.1952994,129.1604335,0.184,0.15,3.204,0.520056497,0.383508908
189.0100919,134.5985178,0.191,0.15,3.252,0.535451977,0.445457191
195.7490705,126.2388424,0.208,0.15,3.252,0.535451977,0.341711727
186.8432391,125.1531849,0.215,0.15,3.198,0.518132062,0.316739858
153.906785,117.1529047,0.233,0.15,3.27,0.541225282,0.320855508
122.4972887,118.1607625,0.248,0.15,3.264,0.539300847,0.269788062
111.2225104,132.6784256,0.264,0.15,3.234,0.529678672,0.145050081
